Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,count,count_nonzero,inundation_pct,intensity_mean,intensity_mean_nonzero,intensity_sum,month
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,487665,33297,0.0682784288394697,0.020274163616417,0.35282991934908287,9887.0,2022_07
2,Dotoma,KOKRAJHAR,103,Kokrajhar,Dotoma,,303966231.6,304,933703,102472,0.1097479605399147,0.0264902222655383,0.2858860108417999,24734.0,2022_07
3,Kokrajhar (Pt),KOKRAJHAR,104,Kokrajhar,Kokrajhar (Pt),y,990246710.7,990,3044510,104068,0.0341821836683078,0.0016484590295318,0.3342490842490842,5018.75,2022_07
4,Bagribari (Pt),KOKRAJHAR,105,Kokrajhar,Bagribari (Pt),,281011470.5,281,861594,46993,0.0545419304219852,0.003261687059102,0.35255927738050435,2810.25,2022_07
5,Golokganj (Pt),KOKRAJHAR,106,Kokrajhar,Golokganj (Pt),,102804109.1,103,315119,12515,0.0397151552270729,0.0010377032168799,0.3350409836065574,327.0,2022_07
6,Dhubri (Pt),KOKRAJHAR,107,Kokrajhar,Dhubri (Pt),,124091385.6,124,380190,63882,0.1680265130592598,0.078199058365554,0.5129839878528539,29730.5,2022_07
7,Chapar (Pt),KOKRAJHAR,108,Kokrajhar,Chapar (Pt),,101233159.3,101,310538,34885,0.1123372984948701,0.0128961672967559,0.4121809386578839,4004.75,2022_07
8,Bagribari (Pt),DHUBRI,109,Dhubri,Bagribari (Pt),,212860104.4,213,651860,74455,0.1142193108949774,0.0210892676341545,0.25,13747.25,2022_07
9,Agamoni,DHUBRI,110,Dhubri,Agamoni,,220975059.2,221,677272,0,0.0,0.0,--,0.0,2022_07
10,Golokganj (Pt),DHUBRI,111,Dhubri,Golakganj (Pt),,199162500.1,199,609942,82230,0.1348160972682648,0.0115695426778283,0.37150565938404845,7056.75,2022_07
11,Dhubri (Pt),DHUBRI,112,Dhubri,Dhubri (Pt),y,357274694.3,357,1093208,276304,0.2527460464980132,0.0685722662110046,0.4353598973215323,74963.75,2022_07
12,Bilasipara (Pt),DHUBRI,113,Dhubri,Bilasipara (Pt),,294886928.3,295,904083,106005,0.1172514028026187,0.0181786406779023,0.30587556531611176,16435.0,2022_07
13,Chapar (Pt),DHUBRI,114,Dhubri,Chapar (Pt),,195049812.7,195,597994,115311,0.1928296939434174,0.0687318769084639,0.4575804638010309,41101.25,2022_07
14,Lakhipur,GOALPARA,115,Goalpara,Lakhipur,,486513089.8,487,1489173,157901,0.1060326771973437,0.0197782594769042,0.3650580681944944,29453.25,2022_07
15,Balijana,GOALPARA,116,Goalpara,Balijana,,541158544.1,541,1656818,107036,0.0646033541402857,0.0140502758902909,0.3898439200844037,23278.75,2022_07
16,Matia,GOALPARA,117,Goalpara,Matia,,477602971.1,478,1461891,152811,0.1045296810774537,0.0345805535433216,0.43982460261530026,50553.0,2022_07
17,Dudhnai,GOALPARA,118,Goalpara,Dudhnoi,,196278296.1,196,600346,27277,0.0454354655482005,0.006758186112675,0.2813041669555571,4057.25,2022_07
18,Rangjuli,GOALPARA,119,Goalpara,Rangjuli,,277190398.1,277,847982,180334,0.2126625329311235,0.0294434315822741,0.4445384136027775,24967.5,2022_07
19,Kalgachia,BARPETA,120,Barpeta,Kalgachia,,232225684.6,232,712189,150614,0.2114803795060019,0.0137495103125715,0.3466283185840708,9792.25,2022_07
20,Baghbor,BARPETA,121,Barpeta,Baghbor,,512830660.7,513,1571659,328684,0.2091318791162714,0.0505445201535447,0.47883514165159735,79438.75,2022_07
21,Barpeta,BARPETA,122,Barpeta,Barpeta,y,315725333.4,316,968641,549731,0.5675281141310351,0.1342465887774727,0.460251686522684,130036.75,2022_07
22,Sarthebari,BARPETA,123,Barpeta,Sarthebari,,261719921.4,262,803202,436349,0.5432618444675188,0.1010875844432658,0.3437223508693204,81193.75,2022_07
23,Bajali (Pt),BAJALI,124,Barpeta,Bajali (Pt),,167129509.3,167,513535,24081,0.0468926168615576,0.0030494513519039,0.25,1566.0,2022_07
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,126893,1117,0.0088026920318693,0.0002226285137872,0.25,28.25,2022_07
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,671786,73496,0.1094038875475225,0.0119874483838603,0.30404742127916634,8053.0,2022_07
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,713924,55439,0.0776539239470868,0.0122880726800051,0.2567909726897521,8772.75,2022_07
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,1194170,567670,0.4753678287011062,0.1403481078908363,0.36118324501270394,167599.5,2022_07
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,563882,241520,0.4283165626851007,0.093762968138724,0.3267671398817065,52871.25,2022_07
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,1784019,909490,0.5097983821921179,0.03376029066955,0.3265435579362842,60229.0,2022_07
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,1051068,339336,0.3228487595474317,0.0403175627076459,0.32043449000733476,42376.5,2022_07
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,938580,332677,0.3544471435572887,0.0438654669820366,0.27132581174501286,41171.25,2022_07
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,761196,97269,0.1277844339697003,0.0240618053694449,0.26358906830152834,18315.75,2022_07
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,1141119,655863,0.5747542543766251,0.0994173263261763,0.34977046188187344,113447.0,2022_07
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,1044686,835501,0.799762799539766,0.1797980445799024,0.3829143341745934,187832.5,2022_07
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,1148669,636414,0.5540447248075816,0.12267197948234,0.35445988131802897,140909.5,2022_07
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,3789862,286834,0.07568454999153,0.0162325171734485,0.2698651529640905,61519.0,2022_07
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,3080711,280271,0.090976076626467,0.0125825661673555,0.26467324880340304,38763.25,2022_07
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,1679576,636057,0.378700934045259,0.0757578103045054,0.2561490178078938,127241.0,2022_07
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,2057187,718484,0.3492555611133067,0.0584685543900481,0.25502498711949506,120280.75,2022_07
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,1173264,48391,0.0412447667362162,0.0036251431902794,0.255542537851478,4253.25,2022_07
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,1256394,78657,0.0626053610571206,0.0059400156320389,0.2501759914183232,7463.0,2022_07
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,1019191,103872,0.1019161275953182,0.0106287732132642,0.2500057696745904,10832.75,2022_07
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,1619770,91797,0.0566728609617414,0.0099594386857393,0.29097074420114716,16132.0,2022_07
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,1901839,266317,0.1400313065406693,0.0099261819743942,0.2547810243606181,18878.0,2022_07
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,1429701,189157,0.1323052862101936,0.0172373454309677,0.28300375512453924,24644.25,2022_07
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,864474,177553,0.2053884790057306,0.0225472368168389,0.30529407157960686,19491.5,2022_07
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,27644,746,0.0269859644045724,0.0027673274489943,0.25,76.5,2022_07
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,481293,76,0.0001579079687425,3.947699218563328e-05,0.25,19.0,2022_07
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,1227455,20414,0.0166311595944454,0.0020241067900656,0.25,2484.5,2022_07
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,2312800,94846,0.0410091663784157,0.0029255664130058,0.25,6766.25,2022_07
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,2648373,52593,0.0198586075299816,0.0049157539364734,0.25,13018.75,2022_07
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,1002816,37250,0.0371453985576616,0.0066849252504946,0.2626038075838295,6703.75,2022_07
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,2647306,309,0.0001167224340518,0.0,--,0.0,2022_07
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,2906221,6652,0.002288883054661,0.0,--,0.0,2022_07
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,2759306,115505,0.0418601633889101,0.0052042977473321,0.25,14360.25,2022_07
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,3505523,17915,0.0051105070484489,4.992122430804191e-06,0.25,17.5,2022_07
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,2237843,338475,0.1512505568978699,0.0237305521432915,0.35743540212555447,53105.25,2022_07
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,1216530,52957,0.0435311911748991,0.0024740450297156,0.2637355415352261,3009.75,2022_07
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,2040855,103787,0.0508546663040735,0.007052803849367,0.25,14393.75,2022_07
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,1099816,140555,0.1277986499559926,0.0115923936367537,0.26033732873215853,12749.5,2022_07
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,1220566,330662,0.2709087423375713,0.0347984050022694,0.2981430005404988,42473.75,2022_07
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,1209702,173452,0.1433840731023012,0.0195324964330058,0.27097525172595704,23628.5,2022_07
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,1435665,144433,0.100603553057294,0.0158280309125039,0.2804604865285166,22723.75,2022_07
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,1477771,485993,0.3288689519553435,0.0616518053203101,0.3583640468707593,91107.25,2022_07
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,1197181,653260,0.5456651918131009,0.0693819480930619,0.3234241092114024,83062.75,2022_07
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,970193,312983,0.3225986994340301,0.0618706793390593,0.285141201339572,60026.5,2022_07
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,1190217,346961,0.2915107077112829,0.0427077583331442,0.2652474978866404,50831.5,2022_07
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,1384680,351711,0.2540016465898258,0.0278611303694716,0.2897477205473691,38578.75,2022_07
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,1288418,418610,0.3249023220724951,0.0864197411088637,0.3394481078724578,111344.75,2022_07
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,1342595,81245,0.0605134087345774,0.0100221958222695,0.266735717400785,13455.75,2022_07
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,2615665,220823,0.0844232728579539,0.0145432423494598,0.2931381917098845,38040.25,2022_07
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,1456525,119426,0.0819937865810748,0.0062597621050102,0.2819438431566578,9117.5,2022_07
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,992574,46740,0.0470896880232607,0.0061738469877308,0.26613393555111614,6128.0,2022_07
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,2021313,472562,0.2337896209048277,0.0274940100815657,0.29452541205151306,55574.0,2022_07
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,979064,30424,0.0310745773514295,0.0071731776472222,0.29725725895200206,7023.0,2022_07
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,2756735,125391,0.0454853295655911,0.009613183711891,0.281838581714152,26501.0,2022_07
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,7540478,93615,0.0124149954419335,0.0005481747974067,0.2631294162581959,4133.5,2022_07
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,4807024,56968,0.0118509913826101,0.0002697614990064,0.2502412196063296,1296.75,2022_07
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,4448895,621,0.0001395852228474,2.641105263217046e-06,0.25,11.75,2022_07
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,3111494,0,0.0,0.0,--,0.0,2022_07
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,1725810,0,0.0,0.0,--,0.0,2022_07
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,5577798,0,0.0,0.0,--,0.0,2022_07
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,2257735,675845,0.2993464689168569,0.0692651041862751,0.38361797223605487,156382.25,2022_07
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,2539066,661808,0.2606501760883726,0.0597513022505125,0.35605406318793503,151712.5,2022_07
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,1356383,92205,0.0679785871689633,0.0116318547195003,0.2995661419864431,15777.25,2022_07
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,3023351,326213,0.107897825955372,0.0126945233947365,0.30454033294716965,38380.0,2022_07
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,2286826,320775,0.1402708382710359,0.0246391723725373,0.35936005204280774,56345.5,2022_07
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,539974,278483,0.515734090900673,0.1478802683092148,0.3733681523182524,79851.5,2022_07
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,407246,166823,0.4096369270661958,0.0924963044449792,0.3492439132934043,37668.75,2022_07
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,849158,375855,0.4426208079061847,0.0954112779953789,0.3396805665028761,81019.25,2022_07
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,2031059,49108,0.0241785196786504,0.0028305430812201,0.2886478887382638,5749.0,2022_07
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,1737889,196680,0.11317178484932,0.0358713933973918,0.36305478391017465,62340.5,2022_07
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,473422,266008,0.5618834781653578,0.1349182125038549,0.3588082464960818,63873.25,2022_07
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,487261,116207,0.2384902547094883,0.0355861642938794,0.28925133868250286,17339.75,2022_07
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,816812,30515,0.0373586578062026,0.0075384543811795,0.25502174363222196,6157.5,2022_07
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,2239704,6536,0.0029182427677943,7.891667827534353e-05,0.25,176.75,2022_07
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,581448,15761,0.027106465238508,0.0050787000729213,0.4292775112661724,2953.0,2022_07
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,910983,122105,0.1340365297705884,0.0261420904671108,0.44228804902962204,23815.0,2022_07
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,1066439,155694,0.1459942856553445,0.0325703111007755,0.43804386208288143,34734.25,2022_07
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,261111,11034,0.0422578903225065,0.0011144685593483,0.25,291.0,2022_07
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,519038,44124,0.0850111167197777,0.0160994956053314,0.32393588153202046,8356.25,2022_07
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,38513,0,0.0,0.0,--,0.0,2022_07
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,105549,3483,0.0329988915101043,8.526845351448143e-05,0.25,9.0,2022_07
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,2204046,20852,0.0094607825789479,0.0009859140870925,0.25,2173.0,2022_07
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,703342,19241,0.0273565349431713,0.0051116668704556,0.25,3595.25,2022_07
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,2873448,95722,0.0333125917016768,0.0064385191588641,0.31379009141946096,18500.75,2022_07
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,572328,126645,0.2212804545645154,0.0185352629960442,0.2778192436622669,10608.25,2022_07
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,164517,28335,0.1722314411276646,0.0429636450944279,0.3197579733092061,7068.25,2022_07
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,767470,173243,0.2257326019258081,0.0415338710307894,0.3194115996633132,31876.0,2022_07
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,1265450,340958,0.2694361689517563,0.1003882018254375,0.4551867524705646,127036.25,2022_07
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,1439537,24440,0.0169776810182718,0.00278249187065,0.25,4005.5,2022_07
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,540668,28061,0.0519006118357291,0.0088006872979351,0.2900841309516552,4758.25,2022_07
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,429107,126074,0.2938055077171894,0.0879541699389662,0.44850031491010206,37741.75,2022_07
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,350808,194925,0.5556458233563659,0.1946720143212241,0.5196863276285851,68292.5,2022_07
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,1571343,43071,0.0274103107978334,0.0012665916989479,0.2513259249905291,1990.25,2022_07
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,278112,57607,0.2071359739960879,0.027820626222529,0.3527353544563483,7737.25,2022_07
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,171310,38997,0.2276399509660849,0.0257179966143249,0.25,4405.75,2022_07
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,310349,6125,0.019735845773629,0.0029023776458116,0.27436795613767895,900.75,2022_07
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,1510383,256720,0.1699701334032493,0.0173777114811276,0.26317003228588043,26247.0,2022_07
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,381805,114759,0.3005696625240633,0.0470501957805686,0.38118276147431407,17964.0,2022_07
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,291600,22580,0.077434842249657,0.0049828532235939,0.37681535269709543,1453.0,2022_07
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,456115,114178,0.2503272201089637,0.0411847889238459,0.3431112897039215,18785.0,2022_07
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,1136051,203153,0.1788238380143145,0.0497719732652847,0.4543434765490032,56543.5,2022_07
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,252490,47592,0.1884906332924076,0.0357697334547902,0.3588770563458635,9031.5,2022_07
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,393418,45299,0.1151421643137833,0.0077697258386754,0.30801592099959696,3056.75,2022_07
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,187696,33646,0.1792579490239536,0.0226709679481715,0.30958530374681703,4255.25,2022_07
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,402950,110820,0.2750217148529594,0.0473867725524258,0.27864199512600873,19094.5,2022_07
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,651457,71194,0.1092842658840107,0.0114746637153334,0.25445927085815434,7475.25,2022_07
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,58188,8977,0.1542757956967072,0.0384400563690107,0.34613896626431445,2236.75,2022_07
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,1415623,58400,0.0412539214183437,0.0063583312788786,0.3669384427231961,9001.0,2022_07
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,108915,13619,0.1250424643070284,0.0190882798512601,0.29751001717229536,2079.0,2022_07
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,897740,5671,0.0063169737340432,0.0,--,0.0,2022_07
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,293699,63430,0.2159694108594173,0.0267918855699202,0.2867097832027692,7868.75,2022_07
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,72109,15592,0.2162282100708649,0.0358693089628201,0.25,2586.5,2022_07
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,11521,1217,0.1056331915632323,0.0190955646211266,0.25,220.0,2022_07
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,162032,25982,0.160351041769527,0.0213106053125308,0.26498350088251094,3453.0,2022_07
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,542007,111830,0.2063257485604429,0.032452994149522,0.2602727057500518,17589.75,2022_07
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,898724,255435,0.2842196269377472,0.0567067865106528,0.2936613347469835,50963.75,2022_07
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,126426,52390,0.4143926091152136,0.038959549459763,0.2656544954425328,4925.5,2022_07
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,500480,138016,0.27576726342711,0.0293613131393861,0.25437525965932695,14694.75,2022_07
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,7104,2739,0.3855574324324324,0.0848465653153153,0.25,602.75,2022_07
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,19330,10244,0.5299534402483187,0.0515390584583548,0.2524068913098556,996.25,2022_07
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,192850,49554,0.2569561835623541,0.0466904329789992,0.25,9004.25,2022_07
