Unnamed: 0,revenue_ci,district_3,object_id,district_1,revenue_cr,HQ,area,are_new,max_rain,mean_rain,count,sum_rain,month
24,Jalah (Pt),BAJALI,125,Barpeta,Jalah (Pt),,41272560.57,41,60.23253583908081,55.82805061795645,36,2009.8098222464323,2016_10
25,Bhuragaon,MORIGAON,126,Morigaon,Bhuragaon,,218905955.5,219,172.8680590391159,98.2644851359786,196,19259.8390866518,2016_10
26,Laharighat,MORIGAON,127,Morigaon,Laharighat,,232534594.4,233,106.93094849586488,96.54560838180696,211,20371.123368561268,2016_10
27,Marigaon,MORIGAON,128,Morigaon,Morigaon,y,389659479.6,390,94.5655426979065,86.61500767070643,355,30748.32772310078,2016_10
28,Mikirbheta,MORIGAON,129,Morigaon,Mikirbheta,,183812069.7,184,106.93094849586488,58.410139321203694,166,9696.083127319813,2016_10
29,Kaliabor,NAGAON,130,Nagaon,Kaliabor,,580444524.8,580,107.13731133937836,67.08452466362738,532,35688.96712104976,2016_10
30,Samaguri,NAGAON,131,Nagaon,Samaguri,,342479635.6,342,91.7214583158493,71.5997777638119,309,22124.33132901788,2016_10
31,Rupahi,NAGAON,132,Nagaon,Rupahi,,305559066.5,306,106.93094849586488,92.76095584613812,278,25787.5457252264,2016_10
32,Dhing,NAGAON,133,Nagaon,Dhing,,247888462.7,248,106.93094849586488,106.274120396773,225,23911.67708927393,2016_10
33,Nagaon,NAGAON,134,Nagaon,Nagaon,y,372041429.1,372,106.93094849586488,66.51214044292767,336,22348.0791888237,2016_10
34,Raha,NAGAON,135,Nagaon,Raha,,340889151.3,341,79.07568623125553,59.49693491246987,308,18325.05595304072,2016_10
35,Kampur,NAGAON,136,Nagaon,Kampur,,375122906.9,375,79.07568623125553,65.6899517907228,346,22728.72331959009,2016_10
36,Dhekiajuli (Pt),SONITPUR,137,Sonitpur,Dhekiajuli (Pt),,1231160620.0,1231,137.8291212618351,101.70326083194028,1121,114009.35539260508,2016_10
37,Chariduar,SONITPUR,138,Sonitpur,Chariduar,,999613694.8,1000,167.9063859283924,125.1877542414718,905,113294.91758853196,2016_10
38,Tezpur,SONITPUR,139,Sonitpur,Tezpur,y,546146490.7,546,138.70040774345398,112.95895682408558,492,55575.8067574501,2016_10
39,Na-Duar,SONITPUR,140,Sonitpur,Naduar,,668195595.7,668,167.9063859283924,134.25654996555974,611,82030.75202895701,2016_10
40,Narayanpur,LAKHIMPUR,141,Lakhimpur,Narayanpur,,380387815.9,380,130.04710388183594,119.20043345326664,348,41481.75084173679,2016_10
41,Bihpuria,LAKHIMPUR,142,Lakhimpur,Bihpuria,,406987947.4,407,240.1927012950182,148.65156705130454,365,54257.82197372615,2016_10
42,Naobaicha,LAKHIMPUR,143,Lakhimpur,Nowboicha,,329777873.3,330,240.1927012950182,219.2650377865136,300,65779.51133595407,2016_10
43,Kadam,LAKHIMPUR,144,Lakhimpur,Kadam,,523299066.2,523,240.84878353774548,122.7452640476904,477,58549.49095074832,2016_10
44,North Lakhimpur,LAKHIMPUR,145,Lakhimpur,North Lakhimpur,y,615562945.6,616,240.1927012950182,151.42547681276426,556,84192.56510789692,2016_10
45,Dhakuakhana (Pt-I),LAKHIMPUR,146,Lakhimpur,Dhakuakhana (Pt-I),,462433414.6,462,135.8153511285782,101.52511115045776,420,42640.54668319225,2016_10
46,Subansiri (Pt-I),LAKHIMPUR,147,Lakhimpur,Subansiri (Pt-I),,279641275.4,280,135.8153511285782,101.29177179880814,259,26234.56889589131,2016_10
47,Dhakuakhana (Pt-II),DHEMAJI,148,Dhemaji,Dhakuakhana (Pt-II),,8932180.563,9,101.5331575870514,87.15224541425705,10,871.5224541425705,2016_10
48,Subansiri (Pt-II),DHEMAJI,149,Dhemaji,Subansiri (Pt-II),,155210841.0,155,164.49150888621807,113.72538732763354,143,16262.730387851596,2016_10
49,Dhemaji,DHEMAJI,150,Dhemaji,Dhemaji,y,396211702.6,396,101.5331575870514,84.34663017833002,361,30449.133494377136,2016_10
50,Sissibargaon,DHEMAJI,151,Dhemaji,Sissiborgaon,,745985547.0,746,127.879574239254,82.93109082811844,684,56724.866126433015,2016_10
51,Jonai,DHEMAJI,152,Dhemaji,Jonai,,852661889.7,853,133.36777105927467,129.61218613470535,777,100708.66862666608,2016_10
52,Gogamukh,DHEMAJI,153,Dhemaji,Gogamukh,,323763379.2,324,124.85826697945596,102.41451033675224,293,30007.451528668404,2016_10
53,Sadiya,TINSUKIA,154,Tinsukia,Sadiya,,851463185.0,851,303.36557388305664,174.926735084356,781,136617.78010088205,2016_10
54,Doom Dooma,TINSUKIA,155,Tinsukia,Doom Dooma,,936656924.2,937,147.74961553514004,121.64027641774264,860,104610.63771925868,2016_10
55,Tinsukia,TINSUKIA,156,Tinsukia,Tinsukia,y,890346165.2,890,147.74961553514004,130.36446739854338,812,105855.94752761722,2016_10
56,Margherita,TINSUKIA,157,Tinsukia,Margherita,,1132319376.0,1132,134.73520502448082,108.81931777428184,1028,111866.25867196172,2016_10
57,Dibrugarh West,DIBRUGARH,158,Dibrugarh,Dibrugarh West,,723055766.0,723,101.5331575870514,78.90899525084582,661,52158.84586080909,2016_10
58,Dibrugarh East,DIBRUGARH,159,Dibrugarh,Dibrugarh East,,392607310.5,393,75.42384693026543,73.70308851704584,358,26385.70568910241,2016_10
59,Chabua,DIBRUGARH,160,Dibrugarh,Chabua,,658137348.7,658,147.74961553514004,122.88254895111912,603,74098.17701752484,2016_10
60,Tengakhat,DIBRUGARH,161,Dibrugarh,Tengakhat,,355331353.1,355,183.58504863083363,139.95750361014598,322,45066.316162467,2016_10
61,Moran,DIBRUGARH,162,Dibrugarh,Moran,,394752534.0,395,79.64968156814575,75.00459196434988,362,27151.66229109466,2016_10
62,Tingkhong,DIBRUGARH,163,Dibrugarh,Tingkhong,,391326093.4,391,183.58504863083363,115.9425354862596,358,41507.42770408094,2016_10
63,Naharkatiya,DIBRUGARH,164,Dibrugarh,Naharkatia,,464307367.8,464,183.58504863083363,159.21515260504506,428,68144.08531495929,2016_10
64,Dimow,SIVSAGAR,165,SIVSAGAR,Demow,,478427786.7,478,107.06848956644536,82.72168904155835,435,35983.934733077884,2016_10
65,Sibsagar,SIVSAGAR,166,SIVSAGAR,Sivsagar,y,388026773.7,388,107.06848956644536,97.52763086042393,353,34427.25369372964,2016_10
66,Amguri,SIVSAGAR,167,SIVSAGAR,Amguri,,314868728.7,315,107.06848956644536,88.88744416372063,291,25866.246251642704,2016_10
67,Nazira,SIVSAGAR,168,SIVSAGAR,Nazira,,386224425.1,386,84.24968767166138,74.45955113525902,350,26060.84289734065,2016_10
68,Teok,JORHAT,169,Jorhat,Teok,,449551926.2,450,135.8153511285782,86.87810956399039,404,35098.75626385212,2016_10
69,Titabor,JORHAT,170,Jorhat,Titabor,,419204313.3,419,99.22457671165466,86.79406959950462,387,33589.30493500829,2016_10
70,Mariani,JORHAT,171,Jorhat,Mariani,,436514584.8,437,95.7048317193985,87.5566724594777,394,34497.328949034214,2016_10
71,Bokakhat,GOLAGHAT,172,Golaghat,Bokakhat,,850138736.1,850,107.13731133937836,69.15465204558976,770,53249.08207510412,2016_10
72,Khumtai,GOLAGHAT,173,Golaghat,Khumtai,,473079404.2,473,130.04710388183594,84.52919828780082,427,36093.96766889095,2016_10
73,Dergaon,GOLAGHAT,174,Golaghat,Dergaon,,322577977.5,323,99.22457671165466,93.14513383566722,293,27291.5242138505,2016_10
74,Golaghat,GOLAGHAT,175,Golaghat,Golaghat,y,658333420.5,658,99.22457671165466,55.581302804048775,588,32681.80604878068,2016_10
75,Morangi,GOLAGHAT,176,Golaghat,Morangi,,318699785.4,319,60.21399810910225,44.24339352361858,288,12742.09733480215,2016_10
76,Sarupathar,GOLAGHAT,177,Golaghat,Sarupathar,,900371843.1,900,101.20027005672456,57.07705371765637,815,46517.79877988994,2016_10
77,Diphu,K.ANGLONG,178,Karbi Anglong,Diphu,y,2467568183.0,2468,101.20027005672456,41.30149517887124,2226,91937.12826816738,2016_10
78,Silonijan,K.ANGLONG,179,K.ANGLONG,Silonijan,,1566331644.0,1566,60.21399810910225,26.787025103547236,1422,38091.14969724417,2016_10
79,Umrangso,DIMA HASAO,180,Dima Hasao,Umrangso,,1459647329.0,1460,63.13605749607086,45.55213263830153,1316,59946.606552004814,2016_10
80,Haflong,DIMA HASAO,181,Dima Hasao,Haflong,y,1023944193.0,1024,124.57410326600076,67.69775737988617,917,62078.84351735562,2016_10
81,Mahur,DIMA HASAO,182,Dima Hasao,Mahur,,568176425.1,568,124.57410326600076,103.57687933064334,505,52306.32406197488,2016_10
82,Maibong,DIMA HASAO,183,Dima Hasao,Maibong,,1831786745.0,1832,104.98775352537632,63.58823914305011,1642,104411.88867288828,2016_10
83,Katigora,CACHAR,184,Cachar,Katigorah,,744022581.1,744,204.8692464083433,84.06721607020413,667,56072.83311882615,2016_10
84,Silchar,CACHAR,185,Cachar,Silchar,y,837931796.0,838,218.90976472198963,158.35982266893097,749,118611.50717902929,2016_10
85,Udarbond,CACHAR,186,Cachar,Udharbond,,447088875.6,447,204.8692464083433,121.74639654142612,396,48211.57303040475,2016_10
86,Sonai,CACHAR,187,Cachar,Sonai,,999733880.6,1000,218.90976472198963,197.92973835850867,890,176157.46713907272,2016_10
87,Lakhipur,CACHAR,188,Cachar,Lakhipur,,754436388.7,754,204.8692464083433,157.12963521956874,682,107162.41121974587,2016_10
88,Karimganj,KARIMGANJ,189,Karimganj,Karimganj,y,178166572.6,178,205.27511939406395,195.49832034365784,155,30302.239653266966,2016_10
89,Badarpur,KARIMGANJ,190,Karimganj,Badarpur,,134391085.3,134,153.57326316088438,153.57326316088438,121,18582.36484246701,2016_10
90,Nilambazar,KARIMGANJ,191,Karimganj,Nilambazar,,280417099.0,280,205.27511939406395,179.32037228905412,249,44650.77269997448,2016_10
91,Patharkandi,KARIMGANJ,192,Karimganj,Patherkandi,,672170922.1,672,236.3973663002253,135.15070829538007,600,81090.42497722805,2016_10
92,"Ramkrishna
Nagar",KARIMGANJ,193,Karimganj,RK Nagar,,575000985.9,575,236.3973663002253,205.682081612267,508,104486.49745903164,2016_10
93,Algapur,HAILAKANDI,194,Hailakandi,Algapur,,156280173.0,156,204.8692464083433,167.80134610543504,137,22988.7844164446,2016_10
94,Hailakandi,HAILAKANDI,195,Hailakandi,Hailakandi,y,160989094.7,161,204.8692464083433,165.95505222061584,145,24063.482571989294,2016_10
95,Lala,HAILAKANDI,196,Hailakandi,Lala,,270081600.3,270,236.3973663002253,222.89457683345256,242,53940.48759369552,2016_10
96,Katlichara,HAILAKANDI,197,Hailakandi,Katlicherra,,741771269.3,742,236.3973663002253,199.9613314549324,659,131774.51742880046,2016_10
97,"Bongaigaon
(Pt)",BONGAIGAON,198,Bongaigaon,"Bongaigaon
(Pt)",y,189396060.5,189,103.05148695409298,102.48191010013136,173,17729.370447322726,2016_10
98,Boitamari,BONGAIGAON,199,Bongaigaon,Boitamari,,297089853.0,297,102.74642586708067,100.6696364637182,264,26576.784026421607,2016_10
99,Srijangram,BONGAIGAON,200,Bongaigaon,Srijangram,,347583760.8,348,103.05148695409298,89.46069189387923,312,27911.73587089032,2016_10
100,Sidli (Pt-II),BONGAIGAON,201,Bongaigaon,Sidli (Pt-II),,85041947.25,85,102.74642586708067,102.43665882715813,78,7990.059388518333,2016_10
101,Manikpur,BONGAIGAON,202,Bongaigaon,Manikpur,,169010249.7,169,103.05148695409298,103.05148695409298,155,15972.980477884412,2016_10
102,Kokrajhar (Pt),CHIRANG,203,Chirang,Kokrajhar (Pt),,12538462.77,13,102.74642586708067,102.74642586708067,10,1027.4642586708069,2016_10
103,Barnagar (Pt),CHIRANG,204,Chirang,Barnagar (Pt),,34321102.47,34,153.546531021595,96.191486009667,31,2981.936066299677,2016_10
104,Bengtal,CHIRANG,205,Chirang,Bengtal,,715955682.4,716,153.546531021595,125.51238001963144,651,81708.55939278007,2016_10
105,Sidli (Pt),CHIRANG,206,Chirang,Sidli (Pt),,228893704.6,229,102.74642586708067,102.61328959718064,212,21754.0173946023,2016_10
106,Bijni (Pt),CHIRANG,207,Chirang,Bijni (Pt),,934195919.7,934,153.546531021595,124.1131920604207,846,104999.76048311593,2016_10
107,"Rangia
(Pt)",KAMRUP,208,Kamrup,"Rangia
(Pt)",,186407362.6,186,140.7199199795723,59.02726112790855,166,9798.52534723282,2016_10
108,Koya,KAMRUP,209,Kamrup,Kayan,,53612722.14,54,53.648726403713226,47.64428108806411,48,2286.925492227077,2016_10
109,Kamalpur,KAMRUP,210,Kamrup,Kamalpur,,250170012.1,250,140.7199199795723,124.26074633750622,227,28207.18941861391,2016_10
110,Hajo,KAMRUP,211,Kamrup,Hajo,,412841145.7,413,140.7199199795723,60.41833662810978,373,22536.039562284943,2016_10
111,Chhaygaon,KAMRUP,212,Kamrup,Chhaygaon,,470741379.3,471,118.26513588428496,65.45186113345595,429,28078.848426252604,2016_10
112,Goroimari,KAMRUP,213,Kamrup,Goroimari,,176568213.2,177,62.51255249977112,54.985363031026,161,8852.643447995186,2016_10
113,Chamaria,KAMRUP,214,Kamrup,Chamaria,,140144616.8,140,62.51255249977112,54.51018327862267,123,6704.752543270588,2016_10
114,Nagarbera,KAMRUP,215,Kamrup,Nagarbera,,114577593.0,115,59.61982822418213,58.95497289386768,103,6072.362208068371,2016_10
115,Boko,KAMRUP,216,Kamrup,Boko,,514044709.4,514,107.8328609764576,75.55022699905165,462,34904.20487356186,2016_10
116,"North
Guwahati",KAMRUP,217,Kamrup,"North
Guwahati",,90721866.31,91,140.7199199795723,140.7199199795723,78,10976.15375840664,2016_10
117,Jalah (Pt),KAMRUP,218,Kamrup,Jalah (Pt),,55787602.64,56,74.4768750667572,74.4768750667572,53,3947.274378538132,2016_10
118,Guwahati,KAMRUP METRO,219,KAMRUP METRO,Guwahati,y,101319635.1,101,140.7199199795723,138.17309479078938,93,12850.097815543411,2016_10
119,Sonapur,KAMRUP METRO,220,KAMRUP METRO,Sonapur,,493242088.4,493,172.8680590391159,157.44904534861814,443,69749.92708943784,2016_10
120,Chandrapur,KAMRUP METRO,221,KAMRUP METRO,Chandrapur,,124600101.5,125,172.8680590391159,167.70139383311783,112,18782.5561093092,2016_10
121,"Tihu
(Pt)",NALBARI,222,Nalbari,"Tihu
(Pt)",,94935581.15,95,55.56896325200796,55.56896325200796,89,4945.637729428709,2016_10
122,"Pachim
Nalbari",NALBARI,223,Nalbari,Pachim Nalbari,,148606921.2,149,55.56896325200796,48.8055411911673,135,6588.748060807586,2016_10
123,Barkhetri,NALBARI,224,Nalbari,Barkhetri,,370577388.2,371,53.648726403713226,43.3516730388417,338,14652.865487128496,2016_10
124,Barbhag,NALBARI,225,Nalbari,Barbhag,,82281261.7,82,53.648726403713226,48.757832764784496,75,3656.837457358837,2016_10
125,Nalbari,NALBARI,226,Nalbari,Nalbari,y,128136913.3,128,53.648726403713226,42.419633865356445,112,4750.998992919922,2016_10
126,Banekuchi,NALBARI,227,Nalbari,Banekuchi,,61110319.4,61,55.56896325200796,45.64447650273463,56,2556.09068415314,2016_10
127,Ghograpar (Pt),NALBARI,228,Nalbari,Ghograpar (Pt),,131160984.6,131,40.54811844229698,40.54811844229698,119,4825.226094633341,2016_10
128,Baganpara (Pt),BAKSA,260,Baksa,Baganpara (Pt),,211742690.1,212,60.23253583908081,42.39892657842312,191,8098.194976478815,2016_10
129,Baganpara (Pt),NALBARI,230,Nalbari,Baganpara (Pt),,18943498.07,19,55.56896325200796,53.423128279192106,14,747.9237959086895,2016_10
130,Barnagar (Pt),BAKSA,231,Baksa,Barnagar (Pt),,460073385.7,460,70.39000618457794,65.04500595811737,418,27188.81249049306,2016_10
131,Ghograpar (Pt),BAKSA,232,Baksa,Ghograpar (Pt),,35444716.72,35,55.56896325200796,55.56896325200796,30,1667.0688975602388,2016_10
132,Jalah (Pt),BAKSA,233,Baksa,Jalah (Pt),,291646466.4,292,70.39000618457794,60.2947309080441,265,15978.103690631688,2016_10
133,Barama,BAKSA,234,Baksa,Barama,,95546762.3,96,55.56896325200796,46.45519224386872,89,4134.512109704316,2016_10
134,Rangia (Pt),TAMULPUR,235,Baksa,Rangia (Pt),,23451991.6,23,40.54811844229698,40.54811844229698,20,810.9623688459396,2016_10
135,Pathorighat (Pt),TAMULPUR,236,Baksa,Pathorighat (Pt),,3754506.217,4,74.4768750667572,74.4768750667572,5,372.384375333786,2016_10
136,Khoirabari (Pt),DARRANG,237,Darrang,Khoirabari (Pt),,52738276.5,53,93.78311491012572,93.78311491012572,48,4501.589515686035,2016_10
137,Pathorighat (Pt),DARRANG,238,Darrang,Patharighat (Pt),,176482635.2,176,93.78311491012572,80.66944256368673,159,12826.44136762619,2016_10
138,Sipajhar,DARRANG,239,Darrang,Sipajhar,,293007191.6,293,172.8680590391159,138.13933959492107,268,37021.34301143885,2016_10
139,Dhekiajuli (Pt),UDALGURI,240,Udalguri,Dhekiajuli (Pt),,41104085.9,41,110.88367199897766,90.96661511148726,35,3183.831528902054,2016_10
140,Khoirabari (Pt),UDALGURI,241,Udalguri,Khoirabari (Pt),,162764836.4,163,116.09892362356186,99.36510285097977,145,14407.939913392069,2016_10
141,Pathorighat (Pt),UDALGURI,242,Udalguri,Pathorighat (Pt),,2314177.101,2,74.4768750667572,74.4768750667572,2,148.9537501335144,2016_10
142,Mangaldoi (Pt),UDALGURI,243,Udalguri,Mangaldoi (Pt),,6293734.554,6,93.78311491012572,93.78311491012572,7,656.4818043708801,2016_10
143,Dalgaon (Pt),UDALGURI,244,Udalguri,Dalgaon (Pt),,62698740.91,63,92.25761282444,87.27673247613404,57,4974.773751139641,2016_10
144,Harisinga,UDALGURI,245,Udalguri,Harisinga,,625700293.5,626,116.09892362356186,94.3477227082278,564,53212.11560744047,2016_10
145,Udalguri,UDALGURI,246,Udalguri,Udalguri,y,569395304.7,569,116.09892362356186,102.15705308255576,524,53530.29581525922,2016_10
146,Mazbat,UDALGURI,247,Udalguri,Mazbat,,325141745.3,325,92.25761282444,84.64569198105433,292,24716.542058467865,2016_10
147,Mahmora,CHARAIDEO,248,Charaideo,Mahmora,,294481483.3,294,84.14079660177231,78.91675750306226,266,20991.85749581456,2016_10
148,Biswanath,BISWANATH,249,Biswanath,Biswanath,y,1042300607.0,1042,189.2453711330891,124.57247865558804,947,117970.13728684188,2016_10
149,Helem,BISWANATH,250,Biswanath,Halem,,427087304.2,427,84.51645092666149,74.83270262955845,385,28810.590512380004,2016_10
150,Gohpur,BISWANATH,251,Biswanath,Gohpur,,313635939.7,314,122.33923375606535,99.62331191634,284,28293.02058424056,2016_10
151,Hojai,HOJAI,252,Hojai,Hojai,y,264542999.3,265,60.95023959875107,57.52982951985108,241,13864.68891428411,2016_10
152,Doboka,HOJAI,253,Hojai,Doboka,,317748519.3,318,64.34585028886795,54.180818952014505,283,15333.171763420103,2016_10
153,Lanka,HOJAI,254,Hojai,Lanka,,873440623.1,873,60.95023959875107,42.78774750715464,784,33545.59404560924,2016_10
154,Donka,WEST KARBI ANGLONG,255,West Karbi Anglong,Donkamokam,,3072801622.0,3073,96.99451184272766,74.94214333701785,2761,206915.2577535063,2016_10
155,South Salmara,SOUTH SALMARA MANCACHAR,256,South Salmara Mancachar,South Salmara,,435496775.1,435,255.3854148387909,145.7921366816142,396,57733.68612591922,2016_10
156,Mankachar,SOUTH SALMARA MANCACHAR,257,South Salmara Mancachar,Mankachar,,248678182.6,249,326.10963585972786,258.9567631322707,223,57747.35817849636,2016_10
157,Bajali (Pt),TAMULPUR,258,Baksa,Bajali (Pt),,17844174.95,18,40.54811844229698,40.54811844229698,15,608.2217766344547,2016_10
158,Goreswar (Pt),TAMULPUR,259,Baksa,Goreswar (Pt),,283216711.9,283,76.25181765854359,74.39771647519407,257,19120.213134124875,2016_10
159,Tamulpur,TAMULPUR,261,Baksa,Tamulpur,,549366262.9,549,76.25181765854359,53.517614181641314,504,26972.87754754722,2016_10
160,Baksa,BAKSA,262,Baksa,Baska,,295501945.5,296,60.23253583908081,55.67260815639854,273,15198.6220266968,2016_10
161,Sarupeta (Pt),BAKSA,263,Baksa,Sarupeta (Pt),,134708247.8,135,70.39000618457794,59.45855970360523,121,7194.485724136233,2016_10
162,Barnagar (Pt),BARPETA,264,Barpeta,Barnagar (Pt),,207191146.6,207,103.05148695409298,69.07632840980612,189,13055.42606945336,2016_10
163,Sarupeta (Pt),BAJALI,265,Barpeta,Sarupeta (Pt),,261584874.2,262,70.39000618457794,52.1841033081425,235,12263.264277413487,2016_10
164,Chenga,BARPETA,266,Barpeta,Chenga,,317522242.4,318,59.61982822418213,46.63222930196248,289,13476.714268267157,2016_10
165,North Guwahati (Pt),KAMRUP METRO,267,KAMRUP METRO,North Guwahati (Pt),,114789346.1,115,140.7199199795723,140.0947377782534,102,14289.663253381848,2016_10
166,Kalaigaon (Pt),UDALGURI,268,Udalguri,Kalaigaon (Pt),,191989620.2,192,116.09892362356186,77.1007518985514,177,13646.833086043596,2016_10
167,Mangaldoi (Pt),DARRANG,269,Darrang,Mangaldoi (Pt),y,439678093.9,440,172.8680590391159,127.31074940409492,398,50669.67826282978,2016_10
168,Dalgaon (Pt),DARRANG,270,Darrang,Dalgaon (Pt),,649172827.9,649,116.09892362356186,92.93624124334772,583,54181.82864487171,2016_10
169,Mayong,MORIGAON,271,Morigaon,Mayong,,486035918.5,486,172.8680590391159,117.2279679441994,440,51580.30589544773,2016_10
170,Palasbari,KAMRUP,272,Kamrup,Palasbari,,392624055.8,393,118.26513588428496,42.4079349369488,352,14927.593097805977,2016_10
171,Azara,KAMRUP,273,Kamrup,Azara,,423124288.2,423,140.7199199795723,90.31444149029096,380,34319.48776631057,2016_10
172,Gossaigaon (Pt),DHUBRI,274,Dhubri,Gossaigaon (Pt),,76783222.03,77,192.77276092767715,172.58636106550694,68,11735.872552454472,2016_10
173,Jorhat West,JORHAT,276,Jorhat,Jorhat West,,363550691.9,364,99.22457671165466,88.4086973381006,326,28821.235332220796,2016_10
174,Jorhat East,JORHAT,277,Jorhat,Jorhat East,,195465666.5,195,135.8153511285782,77.70005930292196,174,13519.81031870842,2016_10
175,Sapekhati,CHARAIDEO,278,Charaideo,Sapekhati,,394328380.8,394,183.58504863083363,130.5564768098523,359,46869.77517473698,2016_10
176,Sonari,CHARAIDEO,279,Charaideo,Sonari,y,384542831.4,385,115.29067498445512,83.15203018789575,354,29435.818686515093,2016_10
177,Ujani Majuli,MAJULI,280,Majuli,Ujani Majuli,,322168126.6,322,135.8153511285782,124.59909287842687,291,36258.33602762222,2016_10
178,Majuli,MAJULI,281,Majuli,Majuli,,648466675.6,648,135.8153511285782,122.05893473738313,598,72991.24297295511,2016_10
179,Phuloni,K.ANGLONG,275,K.ANGLONG,Phuloni,,3303172433.0,3303,66.1715590506792,39.34374432596923,2972,116929.60813678056,2016_10
0,Gossaigaon (Pt),KOKRAJHAR,101,Kokrajhar,Gossaigaon (Pt),,1068571780.0,1069,666.6312757283449,456.34719135088864,968,441744.0812276602,2019_09
1,Bhowraguri,KOKRAJHAR,102,Kokrajhar,Bhawraguri,,158892607.3,159,474.35022392869,455.221160017256,148,67372.73168255389,2019_09
